PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.NrOfPrecursorsUsedForQuantification	[1] ID106583_01_MA10140C_6010_080323.htrms.PG.Quantity	[2] ID106559_01_MA10140C_6010_080323.htrms.PG.Quantity	[3] ID106567_01_MA10140C_6010_080323.htrms.PG.Quantity	[4] ID106555_01_MA10140C_6010_080323.htrms.PG.Quantity	[5] ID106579_01_MA10140C_6010_080323.htrms.PG.Quantity	[6] ID106563_01_MA10140C_6010_080323.htrms.PG.Quantity	[7] ID106571_01_MA10140C_6010_080323.htrms.PG.Quantity	[8] ID106584_01_MA10140C_6010_080323.htrms.PG.Quantity	[9] ID106560_01_MA10140C_6010_080323.htrms.PG.Quantity	[10] ID106568_01_MA10140C_6010_080323.htrms.PG.Quantity	[11] ID106556_01_MA10140C_6010_080323.htrms.PG.Quantity	[12] ID106580_01_MA10140C_6010_080323.htrms.PG.Quantity	[13] ID106564_01_MA10140C_6010_080323.htrms.PG.Quantity	[14] ID106572_01_MA10140C_6010_080323.htrms.PG.Quantity	[15] ID106585_01_MA10140C_6010_080323.htrms.PG.Quantity	[16] ID106561_01_MA10140C_6010_080323.htrms.PG.Quantity	[17] ID106569_01_MA10140C_6010_080323.htrms.PG.Quantity	[18] ID106557_01_MA10140C_6010_080323.htrms.PG.Quantity	[19] ID106581_01_MA10140C_6010_080323.htrms.PG.Quantity	[20] ID106565_01_MA10140C_6010_080323.htrms.PG.Quantity	[21] ID106573_01_MA10140C_6010_080323.htrms.PG.Quantity	[22] ID106586_01_MA10140C_6010_080323.htrms.PG.Quantity	[23] ID106562_01_MA10140C_6010_080323.htrms.PG.Quantity	[24] ID106570_01_MA10140C_6010_080323.htrms.PG.Quantity	[25] ID106558_01_MA10140C_6010_080323.htrms.PG.Quantity	[26] ID106582_01_MA10140C_6010_080323.htrms.PG.Quantity	[27] ID106566_01_MA10140C_6010_080323.htrms.PG.Quantity	[28] ID106574_01_MA10140C_6010_080323.htrms.PG.Quantity	[29] IDSPQC_01_MA10140C_6010_080323.htrms.PG.Quantity	[30] IDSPQC_02_MA10140C_6010_080323.htrms.PG.Quantity	[31] IDSPQC_03_MA10140C_6010_080323.htrms.PG.Quantity
A0A0B4J1X8	IGHV3-43	Immunoglobulin heavy variable 3-43	A0A0B4J1X8	HV343_HUMAN	2	2	2	1	3	2	2	3	3	2	3	3	3	3	4	3	4	4	4	4	4	3	2	2	3	3	2	3	3	2	3	9779.21484375	10260.095703125	11569.3740234375	7589.53466796875	9131.224609375	9119.9345703125	10673.201171875	21340.11328125	18761.435546875	29509.744140625	22309.1328125	19291.337890625	21648.01953125	20628.029296875	27341.912109375	26056.810546875	26628.513671875	27542.21875	24589.603515625	25171.771484375	25164.447265625	17687.173828125	16196.6455078125	18985.11328125	20054.251953125	18122.5390625	16240.2880859375	17738.869140625	16568.841796875	16610.6875	20291.79296875
A0A0B4J1Y8	IGLV9-49	Immunoglobulin lambda variable 9-49	A0A0B4J1Y8	LV949_HUMAN	4	3	4	3	3	4	4	2	0	0	3	1	2	2	4	4	4	4	4	4	4	4	3	4	3	4	4	4	4	3	4	15615.98046875	19352.8671875	19150.330078125	17605.966796875	18455.74609375	19409.58203125	15715.72265625	8252.4658203125	NaN	NaN	19595.884765625	2958.05029296875	6469.67724609375	6609.12841796875	51570.5625	47683.4453125	48318.3515625	45396.0859375	51111.125	51933.6484375	50738.84375	29416.962890625	27420.328125	34526.7890625	34438.2421875	31642.90625	29861.89453125	31741.0859375	29986.564453125	28335.947265625	26234.234375
A0A0B4J1Y9	IGHV3-72	Immunoglobulin heavy variable 3-72	A0A0B4J1Y9	HV372_HUMAN	3	4	4	3	4	4	4	6	6	7	7	6	7	6	7	7	6	7	7	7	7	5	5	5	5	4	4	4	6	7	7	22356.759765625	25506.8671875	25588.109375	27033.806640625	28653.52734375	25106.361328125	25216.048828125	56063.3984375	53709.00390625	57651.48828125	54894.2265625	45730.67578125	64352.80859375	52344.1171875	53886.953125	57430.1640625	57844.7265625	54017.328125	59076.359375	58575.83203125	56219.20703125	34904.9765625	25722.05078125	29561.171875	33683.27734375	36814.21484375	29415.228515625	26196.90625	34327.56640625	34693.81640625	36862.453125
A0A0B4J279	TRAV21	T cell receptor alpha variable 21	A0A0B4J279	TVA21_HUMAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75223.3359375	88683.625	78502.359375	72035.4140625	73536.3671875	84653.5859375	83203.5703125	40853.7890625	44442.234375	33721.34765625
A0A0B4J2D9;P0DP09	IGKV1D-13;IGKV1-13	Immunoglobulin kappa variable 1D-13;Immunoglobulin kappa variable 1-13	A0A0B4J2D9;P0DP09	KVD13_HUMAN;KV113_HUMAN	4	5	4	5	5	4	5	5	6	4	4	6	5	5	4	5	7	5	5	6	5	6	5	6	7	6	6	6	6	6	6	480083.0625	268056.6875	435789.0625	267239.59375	339376.6875	482642.03125	258557.4375	312336.59375	258570.140625	305001.71875	324747.1875	353348.5	315132.28125	291285.625	299775	309941.71875	313847.84375	303268.21875	332946.9375	329812.15625	315039.28125	271002.1875	213794.328125	282843.625	289440.71875	297713.0625	274618.65625	286887.6875	476874.84375	477093.59375	481006.75
A0A0B4J2H0;P01742	IGHV1-69D;IGHV1-69	Immunoglobulin heavy variable 1-69D;Immunoglobulin heavy variable 1-69	A0A0B4J2H0;P01742	HV69D_HUMAN;HV169_HUMAN	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	34149.046875	31057.69921875	33180.28125	40065.78125	27239.439453125	31203.705078125	29960.95703125	50005.46484375	48392.03515625	37349.71484375	39977.9140625	35583.55078125	39835.46875	52582.40625	48847.9921875	51616.66015625	53195.91015625	52173.75390625	45302.9140625	52469.28515625	54723.21484375	46078.859375	45758.6953125	52690.75390625	54240.82421875	56866.33984375	55312.828125	52276.3125	45529.87109375	51077.20703125	43559.6171875
A0A0C4DH24	IGKV6-21	Immunoglobulin kappa variable 6-21	A0A0C4DH24	KV621_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16532.806640625	14653.796875	12651.681640625	15467.69140625	15831.4677734375	13619.392578125	12200.9765625	48470.21875	45111.65234375	51608.96484375	49261.5703125	50603.984375	47275.13671875	48320.703125	36086.7109375	34986.03515625	35453.58203125	34700.06640625	35569.7890625	38847.359375	32219.3203125	47289.13671875	44618.55078125	48748.36328125	50279.53515625	42459.69140625	51257.75390625	47841.51171875	38712.27734375	38063.25390625	36491.296875
A0A0C4DH25	IGKV3D-20	Immunoglobulin kappa variable 3D-20	A0A0C4DH25	KVD20_HUMAN	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	2	98303.640625	69805.4296875	88311.7890625	104011.2734375	69119.8828125	70921.765625	79387.8125	199775.21875	171117.9375	237485.796875	180112.53125	218514.453125	189620.046875	239654.25	437554.03125	445497.84375	440392.3125	459530.1875	444362.1875	449031.15625	459683.625	164322.3125	240729.984375	222944.140625	188988.5625	246856.78125	206419.3125	241805.078125	242882.28125	203629.328125	221316.46875
A0A0C4DH29	IGHV1-3	Immunoglobulin heavy variable 1-3	A0A0C4DH29	HV103_HUMAN	9	10	8	8	9	9	9	10	11	12	12	10	11	10	10	10	10	10	11	10	10	11	10	10	11	11	11	11	12	11	11	23756.06640625	24026.46875	25283.982421875	22505.021484375	22986.380859375	23484.728515625	25434.7578125	46914.34765625	48074.8125	47644.96484375	51281.49609375	43433.671875	45113.20703125	48244.015625	49431.49609375	54589.4296875	53467.8828125	52865.109375	55942.2109375	54233.36328125	52545.20703125	40641.2265625	35056.453125	45034.6484375	41040.84375	45516.38671875	45257.24609375	44361.24609375	43253.2109375	43027.4609375	39575.95703125
A0A0C4DH30	IGHV3-16	Probable non-functional immunoglobulin heavy variable 3-16	A0A0C4DH30	HV316_HUMAN	1	1	1	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	4895.68017578125	2529.978515625	2662.12109375	NaN	NaN	NaN	3796.481689453125	7870.4970703125	11015.7373046875	7242.265625	NaN	8502.40234375	NaN	9429.3916015625	7970.15087890625	9431.1708984375	11383.966796875	11376.6962890625	10485.8095703125	8596.689453125	9445.9091796875	3225.05419921875	NaN	NaN	7180.796875	NaN	NaN	6148.4208984375	6078.2177734375	7739.46484375	7044.38671875
A0A0C4DH31	IGHV1-18	Immunoglobulin heavy variable 1-18	A0A0C4DH31	HV118_HUMAN	6	7	6	5	7	6	6	6	6	6	6	7	6	6	7	6	6	7	7	7	7	7	6	7	7	7	7	7	7	6	6	32534.98828125	35876.046875	41172.39453125	49170.05859375	41314.98828125	42074.28515625	44215.2421875	59401.2265625	53325.265625	62756.90234375	51327.015625	58630.51171875	61850.2265625	55400.07421875	119057.7265625	106675.4921875	109020.7265625	118450.265625	104760.578125	105622.9453125	107576.953125	93598.6484375	76584.0703125	80858.1484375	68730.1796875	84110.65625	75708.2109375	96952.765625	76534.671875	76915.2578125	79287.6171875
A0A0C4DH32	IGHV3-20	Immunoglobulin heavy variable 3-20	A0A0C4DH32	HV320_HUMAN	2	2	2	2	2	2	3	3	3	3	3	3	2	4	4	4	3	4	4	4	4	2	1	3	2	1	2	0	4	4	4	17074.693359375	9306.263671875	9766.099609375	7674.46923828125	7878.603515625	7378.11181640625	9491.6533203125	17401.482421875	16432.3046875	13749.5341796875	18187.326171875	18402.474609375	16283.515625	14993.8857421875	50310.28125	44921.359375	48141.4765625	48956.3359375	43547.33203125	46409.11328125	52348.0703125	6316.7734375	12203.568359375	7618.15869140625	9602.9228515625	16649.755859375	27330.509765625	NaN	21465.15625	20975.482421875	21373.18359375
A0A0C4DH34	IGHV4-28	Immunoglobulin heavy variable 4-28	A0A0C4DH34	HV428_HUMAN	3	3	3	3	3	3	3	3	4	4	3	4	4	3	4	4	4	4	4	3	3	3	4	3	3	3	4	3	4	3	4	23783.794921875	26076.44140625	23533.517578125	22696.25	22626.54296875	24685.748046875	22065.12890625	38222.4765625	35793.125	41447.29296875	40244.5	39439.95703125	39842.58984375	39560.703125	44918.37890625	46957.578125	42764.91015625	46521.4921875	47134.09765625	48336.20703125	45909.203125	66476.2265625	52153.82421875	64898.98828125	63917.203125	69203.0859375	64127.6171875	66045.3515625	42512.1953125	42790	40973.6796875
A0A0C4DH35	IGHV3-35	Probable non-functional immunoglobulin heavy variable 3-35	A0A0C4DH35	HV335_HUMAN	3	2	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3814.010986328125	4005.25830078125	5126.7783203125	5197.68994140625	4826.0654296875	5456.3271484375	5300.294921875	12248.5615234375	13028.4228515625	14805.0185546875	15752.5	13471.841796875	14581.55078125	12938.6796875	11682.9296875	11824.6171875	12933.748046875	10216.2060546875	13434.205078125	13814.482421875	12197.9345703125	13426.7783203125	10393.955078125	13696.3818359375	12825.3408203125	14897.185546875	13242.599609375	14535.5556640625	12361.1005859375	11005.2529296875	9824.3359375
A0A0C4DH36	IGHV3-38	Probable non-functional immunoglobulin heavy variable 3-38	A0A0C4DH36	HV338_HUMAN	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	15647.4150390625	29353.69921875	17326.521484375	17829.73046875	36149.1953125	36813.11328125	28452.20703125	56783.125	55351.37890625	54548.1953125	55189.27734375	56516.55078125	51072.5078125	50197.1484375	70411.796875	47858.19921875	58509.29296875	43504.453125	50332.99609375	69056.546875	63936.3671875	34439.921875	33849.0234375	46440.87109375	43197.91796875	53652.01953125	46826.95703125	53122.75	53844.671875	34951.2578125	47557.03515625
A0A0C4DH38	IGHV5-51	Immunoglobulin heavy variable 5-51	A0A0C4DH38	HV551_HUMAN	10	8	9	8	7	7	7	9	9	9	9	9	9	10	9	9	9	10	9	9	9	10	10	10	10	10	10	10	10	10	10	359039.78125	394022.40625	350510.96875	365837.1875	483533.125	391385	403059.65625	668620.75	642803.75	728547.3125	646989.6875	694099.9375	632747.9375	590342.9375	1035515.375	1038444.4375	938860.3125	1099742.375	1001159.0625	1038228.6875	1038220.1875	1025694.5625	933902.9375	929980.0625	941724.6875	1015060.3125	980235.0625	1048753.25	768311.25	803433.375	859023.875
A0A0C4DH39	IGHV1-58	Immunoglobulin heavy variable 1-58	A0A0C4DH39	HV158_HUMAN	0	0	0	1	0	0	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	2	3	2	2	3	3	3	3	3	3	NaN	NaN	NaN	3799.774169921875	NaN	NaN	4785.267578125	19218.05859375	19222.689453125	21265.548828125	19176.162109375	19452.556640625	18937.763671875	18499.525390625	18021.0390625	18403.2421875	18799.861328125	18317.1015625	19646.138671875	18734.5625	19497.923828125	9695.7412109375	11894.71875	10722.4697265625	5402.9619140625	13417.7060546875	13393.208984375	10683.7451171875	12751.587890625	14501.369140625	14265.8486328125
A0A0C4DH42	IGHV3-66	Immunoglobulin heavy variable 3-66	A0A0C4DH42	HV366_HUMAN	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	13644.236328125	12031.970703125	14648.888671875	9626.9248046875	14346.177734375	14455.8681640625	13748.40625	67603.296875	48124.2109375	81359.703125	73521.421875	68418.3359375	68022.2890625	55492.95703125	133209.265625	135211.40625	117119.25	145648.90625	130398.640625	145724.3125	128997.953125	165802.859375	138670.9375	156250.5625	178760.65625	186867.671875	170858.0625	182572.78125	83541.6328125	89571.875	84648.609375
A0A0C4DH43	IGHV2-70D	Immunoglobulin heavy variable 2-70D	A0A0C4DH43	HV70D_HUMAN	4	4	4	5	5	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	4	4	5	5	5	5	6	6	6	23263.115234375	28389.60546875	18828.6953125	24288.8359375	26741.587890625	23875.0234375	23413.671875	54601.71875	50129.78515625	56389.8828125	48342	48845.40234375	44099.45703125	51637.890625	74614.859375	76194.5390625	70587.3515625	74677.0546875	73602.5390625	73254.8515625	70837.8203125	37070.984375	28500.439453125	36376.15234375	39385.91796875	38509.76953125	41429.4609375	39818.78125	47397.8046875	49371.46484375	49314.96484375
A0A0C4DH67	IGKV1-8	Immunoglobulin kappa variable 1-8	A0A0C4DH67	KV108_HUMAN	2	3	3	4	2	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	12439.1875	9478.2841796875	8526.9873046875	9835.7080078125	14888.7978515625	14103.052734375	15819.0224609375	38034.80078125	35115.8828125	28954.63671875	28419.02734375	41132.73828125	32995.55859375	34622.515625	31742.783203125	30090.353515625	31456.73828125	35473.515625	38359.359375	33056.64453125	33245.98046875	42728.75	31558.86328125	37839.40234375	38471.9921875	39670.265625	39895.953125	40517.9453125	28083.404296875	29076.3828125	24435.982421875
A0A0C4DH69	IGKV1-9	Immunoglobulin kappa variable 1-9	A0A0C4DH69	KV109_HUMAN	0	1	0	0	0	0	0	2	2	2	2	2	2	2	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	NaN	15247.96875	NaN	NaN	NaN	NaN	NaN	188510.0625	127753.609375	162398.3125	148998.75	163555.875	192029.203125	152281.328125	153176.71875	133295.84375	125535.6640625	136494.671875	142808.546875	147540.25	91867.3515625	172746.21875	138523.0625	176395.34375	171170.8125	202646.71875	173071.765625	183949.515625	122179.2578125	112691.6328125	119281
A0A0C4DH72	IGKV1-6	Immunoglobulin kappa variable 1-6	A0A0C4DH72	KV106_HUMAN	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	156514.25	152723.875	157013.171875	152058.28125	157127.21875	165688.59375	153693.328125	722952.4375	619168.5	679210.75	679897.5	655769.125	658043.4375	658148.75	427834.875	419425.625	406645.5	418117.625	437118.625	441271.21875	425588.0625	404230.21875	337750.5	446079.71875	397629.375	451807.34375	389697.0625	436637.15625	387545.96875	408418.8125	414662.96875
A0A0C4DH73;P01611	IGKV1-12;IGKV1D-12	Immunoglobulin kappa variable 1-12;Immunoglobulin kappa variable 1D-12	A0A0C4DH73;P01611	KV112_HUMAN;KVD12_HUMAN	13	13	12	12	12	12	13	14	15	13	14	15	13	13	15	15	15	15	15	15	15	13	13	13	13	11	12	13	13	13	14	198423.6875	195792.234375	188950.59375	180259.53125	201943.3125	185241.640625	192275.796875	399053.125	402412.6875	360482.0625	334221.5625	407802.65625	383588.8125	419265.90625	504130.875	491651.96875	496301.75	500202.40625	507693.1875	517536	505587.8125	412767.90625	357783.71875	455673.625	440899.34375	455245.15625	432177.59375	433011.34375	397623.6875	387468.75	378541.5625
A0A0J9YX35	IGHV3-64D	Immunoglobulin heavy variable 3-64D	A0A0J9YX35	HV64D_HUMAN	3	3	2	2	1	1	1	2	2	3	2	2	2	3	3	2	3	3	3	2	2	3	2	3	3	3	3	3	2	2	3	25355.43359375	26785.21484375	20659.81640625	19122.54296875	24937.3125	26570.392578125	33492.75	51901.09765625	57491.625	50808.44140625	43990.3828125	55621.81640625	45628.51171875	56081.7109375	59803.58984375	63064.09765625	56691.66796875	58110.16796875	69590.9609375	60355.3046875	61890.93359375	51845.70703125	32174.298828125	48809.03515625	46394.37890625	26148.521484375	46768.0234375	41771.3515625	54818.5625	45120.8671875	48904.8671875
A0A0J9YXX1	IGHV5-10-1	Immunoglobulin heavy variable 5-10-1	A0A0J9YXX1	HV5X1_HUMAN	2	4	3	3	3	3	3	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	11118.140625	11751.06640625	11792.794921875	15969.9248046875	19062.50390625	8859.8662109375	13734.091796875	25422.408203125	27890.775390625	26648.232421875	27434.029296875	34609.48046875	26742.427734375	27950.38671875	54021.234375	52810.09765625	53291.609375	56124.46875	59761.72265625	62197.7421875	54086.6640625	60179.1171875	43984.48828125	67249.90625	62022.76953125	63464.328125	57636.9140625	62967.30078125	41002.80078125	35424.7421875	39845.5546875
A0A0U1RR11;A0A0U1RRI6;P0DPI3	CENPVL1;CENPVL3;CENPVL2	Centromere protein V-like protein 1;Centromere protein V-like protein 3;Centromere protein V-like protein 2	A0A0U1RR11;A0A0U1RRI6;P0DPI3	CENL1_HUMAN;CENL3_HUMAN;CENL2_HUMAN	1	0	0	1	1	1	1	1	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	1	13.036806106567383	NaN	NaN	10.258206367492676	15.652336120605469	1742.90771484375	3512.78466796875	1064.4505615234375	1548.0361328125	NaN	1557.34375	NaN	NaN	NaN	9.228663444519043	NaN	1573.6239013671875	NaN	8.679131507873535	NaN	1352.5487060546875	1420.294189453125	NaN	9.306482315063477	NaN	NaN	1544.8746337890625	NaN	1161.061279296875	1769.89794921875	2837.279541015625
A0A1W2PPM1	CPHXL	Cytoplasmic polyadenylated homeobox-like protein	A0A1W2PPM1	CPHXL_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83412.796875	59817.65234375	89423.8828125	89905.9765625	108847.171875	68997.7421875	91346.484375	94699.140625	64691.56640625	75231.9765625	44439.68359375	81513.3359375	57455.828125	46644.5390625	88372.703125	68239.0625	69032.1171875	52240.27734375	50439.80078125	75274.5234375	88548.4609375	72605.078125	100321.8828125	46898.83203125	96356.3515625	66459.5234375	51708.13671875	28404.26953125	50721.5390625	70822.0234375	95635.2265625
A0A8I5KQE6;P08865	RPSA2;RPSA	Small ribosomal subunit protein uS2B;Small ribosomal subunit protein uS2	A0A8I5KQE6;P08865	RPSA2_HUMAN;RSSA_HUMAN	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	10566.1728515625	9788.7451171875	12597.802734375	8687.5478515625	12237.0703125	8812.990234375	8723.681640625	13967.66796875	11704.26171875	13367.501953125	14310.0380859375	10138.2451171875	13600.63671875	12249.107421875	16171.0302734375	16743.44140625	14804.6572265625	14964.814453125	12214.154296875	16759.08203125	17496.509765625	7665.0068359375	7997.5791015625	10319.83203125	9582.0576171875	7996.03955078125	9313.4189453125	7491.86767578125	12278.08984375	13160.3564453125	11188.3017578125
A0M8Q6	IGLC7	Immunoglobulin lambda constant 7	A0M8Q6	IGLC7_HUMAN	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	47207.17578125	1197.255126953125	39863.07421875	47420.94921875	29776.828125	NaN	22441.09765625	60515.15625	64945.0625	31201.6015625	49049.5703125	51722.60546875	54209.859375	53523.4375	59307.90234375	85709.5390625	86852.0390625	52939.34375	88755.1328125	59155.71484375	58074.71875	55689.1953125	40409.2421875	50089.22265625	45685.53515625	30593.9296875	44522.12890625	39635.1171875	62208.44921875	58352.68359375	66131.5234375
A2NJV5	IGKV2-29	Immunoglobulin kappa variable 2-29	A2NJV5	KV229_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25110.15625	26476.908203125	26423.0078125	28669.080078125	19079.076171875	31269.884765625	26667.404296875	64135.90625	64163.32421875	54218.19921875	51339.796875	63523.46484375	54986.96875	61254.10546875	37750.75	29086.8828125	33740.5546875	34104.23046875	38914.84375	36617.76171875	31605.92578125	159613.140625	180181.71875	166409.859375	164523.9375	167002.328125	152783.765625	165501.671875	82420.015625	78416.671875	77135.9921875
A4D1P6	WDR91	WD repeat-containing protein 91	A4D1P6	WDR91_HUMAN	4	5	5	4	4	5	4	4	4	4	5	5	4	5	4	5	5	4	5	4	4	5	5	5	4	5	4	4	5	4	5	12180.833984375	16478.650390625	14604.0537109375	12994.3447265625	13903.40234375	11307.3935546875	11646.4697265625	12271.2939453125	14030.2353515625	10566.017578125	9544.93359375	12937.8857421875	13032.16796875	13854.1640625	13138.056640625	11317.1552734375	11391.2041015625	12735.3603515625	14121.349609375	13344.9013671875	12089.6025390625	11563.228515625	9685.916015625	10386.244140625	10092.748046875	10337.8193359375	9921.9755859375	9981.0283203125	13081.6162109375	10558.708984375	11905.8837890625
A5D8V6	VPS37C	Vacuolar protein sorting-associated protein 37C	A5D8V6	VP37C_HUMAN	3	3	2	2	3	3	2	2	2	1	2	2	2	3	2	3	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	6608.689453125	7705.92578125	7865.6533203125	7884.9326171875	6557.9404296875	9003.3330078125	10144.8017578125	10275.9365234375	9348.083984375	10890.0048828125	8477.6728515625	8441.7021484375	6206.86474609375	7147.72705078125	9079.298828125	8780.283203125	9717.5732421875	10053.6171875	8972.2216796875	8004.36474609375	6954.255859375	9149.1943359375	6883.15185546875	7156.77197265625	7753.5751953125	4971.61328125	6971.84912109375	6485.48779296875	5896.6953125	8233.4775390625	6532.744140625
A6NDG6	PGP	Glycerol-3-phosphate phosphatase	A6NDG6	PGP_HUMAN	7	7	6	7	6	7	7	7	6	6	7	6	7	7	6	7	7	7	8	8	7	7	7	6	7	6	7	7	6	7	7	38586.14453125	36299.8359375	40077.80078125	42950.62890625	39253.8984375	40701.26953125	40355.82421875	32589.798828125	33634.0625	35592.78125	32053.228515625	31530.1484375	36015.421875	32772.8125	41708.140625	40349.2421875	38917.94921875	37947.1015625	41357.13671875	39609.47265625	41566.79296875	41459.46484375	40584.4609375	37915.41796875	39165.140625	39373.953125	41206.85546875	37153.91796875	40059.8828125	34961.703125	35578.78515625
A6NK06	ACOD1	Cis-aconitate decarboxylase	A6NK06	IRG1_HUMAN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	40325.8203125	27413.306640625	33019.3359375	34077.61328125	35814.9375	10588.0986328125	34283.3359375	31076.1484375	32445.708984375	22028.30078125	45049.359375	37563.6953125	33207.2890625	30515.216796875	28950.583984375	30163.341796875	33463.00390625	18495.57421875	30338.5234375	47549.01171875	38692.7265625	40705.2890625	48369.25390625	47968.6796875	45997.62109375	40008.24609375	40827.08203125	44516.50390625	54190.6875	43534.171875	29088.029296875
