RT	Window.Low	Window.High	204.087
14.9504	410.436	415.439	0
14.9506	415.439	420.441	0
14.9507	420.441	425.443	0
14.9509	425.443	430.446	0
14.9511	430.446	435.448	57.5174
14.9512	435.448	440.45	0
14.9515	440.45	445.452	0
14.9517	445.452	450.455	0
14.9519	450.455	455.457	0
14.952	455.457	460.459	0
14.9522	460.459	465.461	0
14.9524	465.461	470.464	536.451
14.9526	470.464	475.466	0
14.9527	475.466	480.468	0
14.9529	480.468	485.471	0
14.9531	485.471	490.473	144.658
14.9533	490.473	495.475	432.412
14.9534	495.475	500.477	0
14.9536	500.477	505.48	0
14.9538	505.48	510.482	232.637
14.9539	510.482	515.484	0
14.9541	515.484	520.486	0
14.9543	520.486	525.489	0
14.9545	525.489	530.491	1175.05
14.9547	530.491	535.493	0
14.9549	535.493	540.496	0
14.955	540.496	545.498	0
14.9552	545.498	550.5	0
14.9554	550.5	555.502	0
14.9556	555.502	560.505	1754.88
14.9558	560.505	565.507	0
14.9559	565.507	570.509	0
14.9561	570.509	575.511	98.7154
14.9563	575.511	580.514	0
14.9565	580.514	585.516	0
14.9566	585.516	590.518	0
14.9568	590.518	595.521	0
14.957	595.521	600.523	1254.52
14.9572	600.523	605.525	0
14.9573	605.525	610.527	492.72
14.9575	610.527	615.53	332.134
14.9581	615.53	620.532	0
14.9582	620.532	625.534	131.906
14.9584	625.534	630.536	0
14.9586	630.537	635.539	0
14.9588	635.539	640.541	0
14.959	640.541	645.543	624.399
14.9591	645.543	650.546	0
14.9592	650.546	655.548	0
14.9594	655.548	660.55	86607.5
14.9596	660.55	665.552	4699.6
14.9597	665.552	670.555	657.493
14.9599	670.555	675.557	0
14.9601	675.557	680.559	3173.08
14.9603	680.559	685.561	0
14.9604	685.561	690.564	0
14.9606	690.564	695.566	0
14.9608	695.566	700.568	2810.02
14.961	700.568	705.571	2144.21
14.9612	705.571	710.573	1978.04
14.9613	710.573	715.575	1897.41
14.9614	715.575	720.577	2041.08
14.9616	720.577	725.58	2101.46
14.9617	725.58	730.582	3232.96
14.9618	730.582	735.584	2562.59
14.9619	735.584	740.587	2378.7
14.9621	740.587	745.589	4646.68
14.9621	745.589	750.591	3376.16
14.9623	750.591	755.593	5226.46
14.9624	755.593	760.596	4070.99
14.9625	760.596	765.598	2508.35
14.9626	765.598	770.6	4662.7
14.9627	770.6	775.602	6767.96
14.9629	775.602	780.605	4946.75
14.963	780.605	785.607	8194.46
14.9631	785.607	790.609	8026.56
14.9632	790.609	795.612	4028.5
14.9633	795.612	800.614	12597.2
14.9634	800.614	805.616	18533.4
14.9635	805.616	810.618	8604.72
14.9636	810.618	815.621	24718.7
14.9636	815.621	820.623	38448.5
14.9638	820.623	825.625	64662.3
14.964	825.625	830.627	15315.7
14.9641	830.627	835.63	9946.32
14.9641	835.63	840.632	13699.7
14.9642	840.632	845.634	16418.8
14.9643	845.634	850.637	14381.6
14.9644	850.637	855.639	20119.3
14.9645	855.639	860.641	12462.7
14.9645	860.641	865.643	12584.6
14.9646	865.643	870.646	38370.9
14.9647	870.646	875.648	24793.6
14.9648	875.648	880.65	19609.1
14.9648	880.65	885.652	23290.9
14.9649	885.652	890.655	28723.4
14.965	890.655	895.657	21710
14.9667	895.657	900.659	18776
14.9668	900.659	905.662	25563.8
14.9669	905.662	910.664	0
14.967	910.664	915.666	28928.5
14.967	915.666	920.668	94363.4
14.9672	920.668	925.671	41133.5
14.9673	925.671	930.673	99414.6
14.9673	930.673	935.675	42694.4
14.9674	935.675	940.677	16861.3
14.9675	940.677	945.68	31201.4
14.9676	945.68	950.682	51180
14.9676	950.682	955.684	113493
14.9677	955.684	960.687	58583.8
14.9678	960.687	965.689	85344.1
14.9678	965.689	970.691	43165
14.9679	970.691	975.693	64471.9
14.968	975.693	980.696	2.16355e+06
14.9681	980.696	985.698	625854
14.9682	985.698	990.7	539911
14.9682	990.7	995.702	117983
14.9683	995.702	1000.7	87210.7
14.9684	1000.7	1005.71	83113.1
14.9685	1005.71	1010.71	151673
14.9686	1010.71	1015.71	99107.5
14.9687	1015.71	1020.71	164412
14.9688	1020.71	1025.72	72534.2
14.9689	1025.72	1030.72	98230.7
14.9689	1030.72	1035.72	51131.2
14.969	1035.72	1040.72	153767
14.9691	1040.72	1045.73	58330
14.9692	1045.73	1050.73	69054
14.9693	1050.73	1055.73	109410
14.9694	1055.73	1060.73	468781
14.9695	1060.73	1065.73	99683.7
14.9695	1065.73	1070.74	109730
14.9696	1070.74	1075.74	57834.5
14.9697	1075.74	1080.74	340176
14.9698	380.423	385.425	0
14.97	385.425	390.427	0
14.9702	390.427	395.43	0
14.9703	395.43	400.432	0
14.9705	400.432	405.434	0
14.9707	405.434	410.436	0
14.9709	410.436	415.439	0
14.971	415.439	420.441	0
14.9712	420.441	425.443	0
14.9714	425.443	430.446	164.051
14.9716	430.446	435.448	0
14.9718	435.448	440.45	0
14.972	440.45	445.452	0
14.9722	445.452	450.455	0
14.9723	450.455	455.457	0
14.9725	455.457	460.459	0
14.9727	460.459	465.461	0
14.9729	465.461	470.464	0
14.973	470.464	475.466	0
14.9732	475.466	480.468	0
14.9734	480.468	485.471	0
14.9736	485.471	490.473	0
14.9737	490.473	495.475	760.362
14.9739	495.475	500.477	0
14.9741	500.477	505.48	0
14.9742	505.48	510.482	0
14.9744	510.482	515.484	0
14.9746	515.484	520.486	0
14.9748	520.486	525.489	0
14.975	525.489	530.491	2350.52
14.9752	530.491	535.493	0
14.9753	535.493	540.496	0
14.9755	540.496	545.498	0
14.9757	545.498	550.5	333.243
14.9759	550.5	555.502	0
14.9761	555.502	560.505	0
14.9762	560.505	565.507	0
14.9764	565.507	570.509	0
14.9766	570.509	575.511	629.919
14.9768	575.511	580.514	96.2408
14.9769	580.514	585.516	0
14.9771	585.516	590.518	0
14.9773	590.518	595.521	0
14.9775	595.521	600.523	437.226
14.9777	600.523	605.525	0
14.9778	605.525	610.527	0
14.978	610.527	615.53	492.971
14.9785	615.53	620.532	0
14.9787	620.532	625.534	361.628
14.9789	625.534	630.536	213.106
14.9791	630.537	635.539	512.233
14.9793	635.539	640.541	0
14.9795	640.541	645.543	723.492
14.9796	645.543	650.546	671.368
14.9798	650.546	655.548	1516.82
14.98	655.548	660.55	175273
14.9801	660.55	665.552	11385.7
14.9803	665.552	670.555	0
14.9805	670.555	675.557	1160.24
14.9807	675.557	680.559	1672.97
14.9809	680.559	685.561	0
14.981	685.561	690.564	3987.4
14.9812	690.564	695.566	814.88
14.9814	695.566	700.568	2875.44
14.9816	700.568	705.571	1726.3
14.9818	705.571	710.573	1213.69
14.982	710.573	715.575	0
14.9822	715.575	720.577	1511.35
14.9823	720.577	725.58	3470.81
14.9825	725.58	730.582	3766.76
14.9826	730.582	735.584	2442.18
14.9828	735.584	740.587	1931.56
14.983	740.587	745.589	2465.21
14.9831	745.589	750.591	2612.23
14.9832	750.591	755.593	1806.86
14.9834	755.593	760.596	3995.48
14.9835	760.596	765.598	2538.9
14.9837	765.598	770.6	2548.32
14.9838	770.6	775.602	9821.38
14.9839	775.602	780.605	5504.52
14.9841	780.605	785.607	0
14.9842	785.607	790.609	4621.22
14.9843	790.609	795.612	3120.62
14.9844	795.612	800.614	14861.3
14.9845	800.614	805.616	10483.3
14.9847	805.616	810.618	17285.8
14.9848	810.618	815.621	32557.8
14.985	815.621	820.623	64824
14.9851	820.623	825.625	83363.7
14.9852	825.625	830.627	16409.1
14.9854	830.627	835.63	8776.38
14.9855	835.63	840.632	9973.78
14.9856	840.632	845.634	5935.21
14.9857	845.634	850.637	16240.4
14.9857	850.637	855.639	15917.2
14.9858	855.639	860.641	22080.6
14.9859	860.641	865.643	18840.6
14.986	865.643	870.646	27041.1
14.986	870.646	875.648	13204.5
14.9861	875.648	880.65	9038.44
14.9862	880.65	885.652	11741
14.9863	885.652	890.655	29286.9
14.9871	890.655	895.657	22061.3
14.9873	895.657	900.659	12023
14.9874	900.659	905.662	12952.7
14.9874	905.662	910.664	12417.6
14.9875	910.664	915.666	21226.3
14.9876	915.666	920.668	97082.6
14.9877	920.668	925.671	33056.8
14.9878	925.671	930.673	109823
14.9879	930.673	935.675	31160.2
14.988	935.675	940.677	13582.5
14.9881	940.677	945.68	30092.2
14.9882	945.68	950.682	30362.5
14.9882	950.682	955.684	91640.3
14.9883	955.684	960.687	49672.1
14.9884	960.687	965.689	70258.5
14.9884	965.689	970.691	29798.7
14.9885	970.691	975.693	29999.3
14.9886	975.693	980.696	4.2464e+06
14.9887	980.696	985.698	706021
14.9887	985.698	990.7	612696
14.9888	990.7	995.702	64571.2
14.9889	995.702	1000.7	73487.5
14.989	1000.7	1005.71	59257.7
14.9891	1005.71	1010.71	89103.5
14.9892	1010.71	1015.71	59079.5
14.9893	1015.71	1020.71	122255
14.9894	1020.71	1025.72	50261.5
14.9895	1025.72	1030.72	128046
14.9896	1030.72	1035.72	39969.5
14.9897	1035.72	1040.72	168609
14.9898	1040.72	1045.73	39389.7
14.9899	1045.73	1050.73	45893.2
14.99	1050.73	1055.73	72452.8
14.9901	1055.73	1060.73	416447
14.9902	1060.73	1065.73	63999.4
14.9903	1065.73	1070.74	60513.7
14.9904	1070.74	1075.74	57047
14.9905	1075.74	1080.74	384773
14.9906	380.423	385.425	0
14.9908	385.425	390.427	0
14.9909	390.427	395.43	0
14.9911	395.43	400.432	0
14.9913	400.432	405.434	0
14.9915	405.434	410.436	0
14.9917	410.436	415.439	0
14.9918	415.439	420.441	0
14.992	420.441	425.443	0
14.9922	425.443	430.446	0
14.9923	430.446	435.448	0
14.9926	435.448	440.45	0
14.9928	440.45	445.452	227.951
14.993	445.452	450.455	0
14.9931	450.455	455.457	0
14.9933	455.457	460.459	0
14.9935	460.459	465.461	0
14.9936	465.461	470.464	0
14.9938	470.464	475.466	0
14.994	475.466	480.468	0
14.9942	480.468	485.471	0
14.9943	485.471	490.473	0
14.9945	490.473	495.475	748.862
14.9947	495.475	500.477	318.843
14.9948	500.477	505.48	78.3044
14.995	505.48	510.482	0
14.9952	510.482	515.484	0
14.9954	515.484	520.486	0
14.9956	520.486	525.489	0
14.9957	525.489	530.491	3129.83
14.9959	530.491	535.493	0
14.9961	535.493	540.496	0
14.9963	540.496	545.498	0
14.9965	545.498	550.5	0
14.9966	550.5	555.502	0
14.9968	555.502	560.505	145.162
14.997	560.505	565.507	0
14.9972	565.507	570.509	0
14.9974	570.509	575.511	0
14.9976	575.511	580.514	0
14.9978	580.514	585.516	212.098
14.9979	585.516	590.518	0
14.9981	590.518	595.521	0
14.9983	595.521	600.523	344.584
14.9989	600.523	605.525	0
14.999	605.525	610.527	0
14.9992	610.527	615.53	0
14.9994	615.53	620.532	560.815
14.9995	620.532	625.534	0
14.9997	625.534	630.536	0
14.9999	630.537	635.539	662.983
15.0001	635.539	640.541	1561.77
15.0003	640.541	645.543	0
15.0004	645.543	650.546	0
15.0006	650.546	655.548	0
15.0008	655.548	660.55	183058
15.0009	660.55	665.552	8626.97
15.0011	665.552	670.555	417.632
15.0013	670.555	675.557	1371.79
15.0015	675.557	680.559	2292.1
15.0017	680.559	685.561	2203.41
15.0018	685.561	690.564	5839.14
15.002	690.564	695.566	1379.24
15.0022	695.566	700.568	2349.43
15.0024	700.568	705.571	2727.13
15.0026	705.571	710.573	2926.61
15.0028	710.573	715.575	1394.41
15.0029	715.575	720.577	1659.66
15.0031	720.577	725.58	4075.45
15.0033	725.58	730.582	3935.2
15.0034	730.582	735.584	2873.76
15.0036	735.584	740.587	4162.37
15.0038	740.587	745.589	3211.55
15.0039	745.589	750.591	1950.42
15.0041	750.591	755.593	2872.79
15.0043	755.593	760.596	3788.37
15.0044	760.596	765.598	2898.95
15.0046	765.598	770.6	4554.73
15.0048	770.6	775.602	9086.42
15.0049	775.602	780.605	4884.97
15.0051	780.605	785.607	4714.32
15.0052	785.607	790.609	3788.4
15.0053	790.609	795.612	1113.95
15.0055	795.612	800.614	19837.5
15.0056	800.614	805.616	11804.3
15.0057	805.616	810.618	9957.04
15.0059	810.618	815.621	24258.8
15.006	815.621	820.623	54109.1
15.0062	820.623	825.625	87558.7
15.0063	825.625	830.627	15325
15.0064	830.627	835.63	5600.99
15.0066	835.63	840.632	8624.98
15.0067	840.632	845.634	8268.57
15.0068	845.634	850.637	0
15.0069	850.637	855.639	12521.6
15.0069	855.639	860.641	13379.9
15.007	860.641	865.643	13300.9
15.0071	865.643	870.646	17962.5
15.0072	870.646	875.648	14831.1
15.0073	875.648	880.65	7622.45
15.0078	880.65	885.652	17360.9
15.0078	885.652	890.655	30152.4
15.0079	890.655	895.657	19999.3
15.008	895.657	900.659	11217.1
15.0082	900.659	905.662	12727.5
15.0083	905.662	910.664	7914.85
15.0084	910.664	915.666	19598.6
15.0085	915.666	920.668	108448
15.0086	920.668	925.671	30771
15.0087	925.671	930.673	90358.9
15.0088	930.673	935.675	28996.6
15.0089	935.675	940.677	8362.9
15.009	940.677	945.68	25761.4
15.0091	945.68	950.682	27523.5
15.0092	950.682	955.684	61366.9
15.0092	955.684	960.687	29208.7
15.0093	960.687	965.689	44439.4
15.0094	965.689	970.691	24732.7
15.0094	970.691	975.693	56813.4
15.0095	975.693	980.696	3.743e+06
15.0096	980.696	985.698	680879
15.0097	985.698	990.7	626814
15.0097	990.7	995.702	82453.7
15.0098	995.702	1000.7	72798.1
15.0099	1000.7	1005.71	49944.2
15.01	1005.71	1010.71	78915.7
15.0101	1010.71	1015.71	56020.3
15.0102	1015.71	1020.71	102608
15.0102	1020.71	1025.72	46854.1
15.0103	1025.72	1030.72	94174.8
15.0105	1030.72	1035.72	57452
15.0105	1035.72	1040.72	145421
15.0106	1040.72	1045.73	58380.7
15.0107	1045.73	1050.73	39859
15.0109	1050.73	1055.73	52738.8
15.011	1055.73	1060.73	373902
15.0111	1060.73	1065.73	56459
15.0112	1065.73	1070.74	65869
15.0113	1070.74	1075.74	53118.7
15.0114	1075.74	1080.74	290787
15.0116	380.423	385.425	0
15.0117	385.425	390.427	0
15.0119	390.427	395.43	0
15.012	395.43	400.432	203.783
15.0122	400.432	405.434	0
15.0124	405.434	410.436	0
15.0126	410.436	415.439	0
15.0128	415.439	420.441	220.66
15.0129	420.441	425.443	0
15.0132	425.443	430.446	0
15.0134	430.446	435.448	0
15.0135	435.448	440.45	0
15.0137	440.45	445.452	0
15.0139	445.452	450.455	0
15.014	450.455	455.457	0
15.0142	455.457	460.459	74.142
15.0144	460.459	465.461	0
15.0145	465.461	470.464	0
15.0147	470.464	475.466	177.85
15.0149	475.466	480.468	0
15.0151	480.468	485.471	0
15.0153	485.471	490.473	0
15.0154	490.473	495.475	894.033
15.0156	495.475	500.477	0
15.0158	500.477	505.48	0
15.0159	505.48	510.482	0
15.0161	510.482	515.484	0
15.0163	515.484	520.486	0
15.0165	520.486	525.489	0
15.0167	525.489	530.491	2276.42
15.0169	530.491	535.493	0
15.017	535.493	540.496	0
15.0172	540.496	545.498	0
15.0174	545.498	550.5	711.698
15.0176	550.5	555.502	0
15.0178	555.502	560.505	0
15.0179	560.505	565.507	0
15.0181	565.507	570.509	0
15.0183	570.509	575.511	0
15.0189	575.511	580.514	421.55
15.0191	580.514	585.516	414.695
15.0192	585.516	590.518	144.096
15.0194	590.518	595.521	0
15.0196	595.521	600.523	0
15.0198	600.523	605.525	0
15.02	605.525	610.527	507.793
15.0201	610.527	615.53	438.964
15.0203	615.53	620.532	0
15.0205	620.532	625.534	0
15.0206	625.534	630.536	856.457
15.0208	630.537	635.539	0
15.021	635.539	640.541	826.492
15.0212	640.541	645.543	443.324
15.0214	645.543	650.546	1827.78
15.0215	650.546	655.548	0
15.0217	655.548	660.55	178298
15.0218	660.55	665.552	6278.92
15.022	665.552	670.555	0
15.0222	670.555	675.557	1194.64
15.0224	675.557	680.559	1837.83
15.0226	680.559	685.561	2984.42
15.0227	685.561	690.564	3507.81
15.0229	690.564	695.566	2065.33
15.0231	695.566	700.568	2427.36
15.0233	700.568	705.571	2167.15
15.0235	705.571	710.573	1750.26
15.0237	710.573	715.575	588.789
15.0239	715.575	720.577	2173.75
15.024	720.577	725.58	0
15.0242	725.58	730.582	2962.87
15.0244	730.582	735.584	2179.85
15.0246	735.584	740.587	2990.73
15.0247	740.587	745.589	0
15.0249	745.589	750.591	2115.66
15.0251	750.591	755.593	0
15.0253	755.593	760.596	7016.73
15.0255	760.596	765.598	2196.94
15.0257	765.598	770.6	5154.06
15.0258	770.6	775.602	9102.3
15.026	775.602	780.605	5491.49
15.0262	780.605	785.607	6860
15.0264	785.607	790.609	2654.17
15.0265	790.609	795.612	4256.44
15.0266	795.612	800.614	8627.9
15.0269	800.614	805.616	10827.2
15.027	805.616	810.618	8922.85
15.0272	810.618	815.621	19003.8
15.0273	815.621	820.623	49192.6
15.0275	820.623	825.625	70206
15.0276	825.625	830.627	24125.1
15.0277	830.627	835.63	0
15.0279	835.63	840.632	12713.9
15.028	840.632	845.634	8287.55
15.0281	845.634	850.637	0
15.0282	850.637	855.639	8308.56
15.0283	855.639	860.641	19711.6
15.0288	860.641	865.643	17509.8
15.0289	865.643	870.646	13161
15.029	870.646	875.648	14754.2
15.0291	875.648	880.65	7971.27
15.0292	880.65	885.652	12832.8
15.0293	885.652	890.655	17852.3
15.0295	890.655	895.657	18152.6
15.0296	895.657	900.659	8123.52
15.0297	900.659	905.662	18714.7
15.0298	905.662	910.664	15325.3
15.0299	910.664	915.666	26641.3
15.03	915.666	920.668	105000
15.0301	920.668	925.671	26396.6
15.0302	925.671	930.673	83077.6
15.0303	930.673	935.675	26423.1
15.0304	935.675	940.677	18853
15.0305	940.677	945.68	23954.5
15.0306	945.68	950.682	30880.9
15.0308	950.682	955.684	42452.2
15.0309	955.684	960.687	35471
15.031	960.687	965.689	42974.1
15.0311	965.689	970.691	30503.8
15.0312	970.691	975.693	46774.2
15.0313	975.693	980.696	3.2886e+06
15.0313	980.696	985.698	841221
15.0314	985.698	990.7	508426
15.0315	990.7	995.702	79528.8
15.0315	995.702	1000.7	63567
15.0316	1000.7	1005.71	52801.6
15.0317	1005.71	1010.71	90787.3
15.0318	1010.71	1015.71	52666.6
15.0319	1015.71	1020.71	105598
15.032	1020.71	1025.72	56124.5
15.032	1025.72	1030.72	102048
15.0321	1030.72	1035.72	63496.3
15.0323	1035.72	1040.72	140605
15.0324	1040.72	1045.73	53304.5
15.0324	1045.73	1050.73	45557.1
15.0325	1050.73	1055.73	63275.6
15.0327	1055.73	1060.73	340938
15.0328	1060.73	1065.73	71740.5
15.0329	1065.73	1070.74	69429.3
15.0329	1070.74	1075.74	61560.9
15.0331	1075.74	1080.74	236990
15.0332	380.423	385.425	0
15.0334	385.425	390.427	0
15.0335	390.427	395.43	0
15.0337	395.43	400.432	0
15.0338	400.432	405.434	208.872
15.0341	405.434	410.436	0
15.0343	410.436	415.439	0
15.0345	415.439	420.441	0
15.0347	420.441	425.443	0
15.0348	425.443	430.446	0
15.035	430.446	435.448	0
15.0351	435.448	440.45	0
15.0353	440.45	445.452	0
15.0355	445.452	450.455	0
15.0357	450.455	455.457	0
15.0358	455.457	460.459	0
15.036	460.459	465.461	0
15.0362	465.461	470.464	0
15.0363	470.464	475.466	0
15.0365	475.466	480.468	0
15.0367	480.468	485.471	0
15.0374	485.471	490.473	0
15.0376	490.473	495.475	740.831
15.0378	495.475	500.477	0
15.0379	500.477	505.48	93.3223
15.0381	505.48	510.482	0
15.0383	510.482	515.484	392.19
15.0384	515.484	520.486	0
15.0386	520.486	525.489	0
15.0388	525.489	530.491	1683.58
15.039	530.491	535.493	0
15.0392	535.493	540.496	0
15.0394	540.496	545.498	0
15.0395	545.498	550.5	0
15.0397	550.5	555.502	0
15.0399	555.502	560.505	0
15.0401	560.505	565.507	262.839
15.0403	565.507	570.509	0
15.0405	570.509	575.511	0
15.0406	575.511	580.514	0
15.0408	580.514	585.516	160.182
15.041	585.516	590.518	0
15.0412	590.518	595.521	0
15.0414	595.521	600.523	264.442
15.0415	600.523	605.525	0
15.0417	605.525	610.527	0
15.0419	610.527	615.53	0
15.042	615.53	620.532	594.157
15.0422	620.532	625.534	0
15.0424	625.534	630.536	465.073
15.0426	630.537	635.539	0
15.0428	635.539	640.541	934.255
15.0429	640.541	645.543	0
15.0431	645.543	650.546	0
15.0433	650.546	655.548	314.402
15.0435	655.548	660.55	165230
15.0436	660.55	665.552	4377.92
15.0438	665.552	670.555	1540.66
15.044	670.555	675.557	1501.27
15.0442	675.557	680.559	2048.3
15.0444	680.559	685.561	2914.34
15.0445	685.561	690.564	2421.94
15.0447	690.564	695.566	1344.85
15.0449	695.566	700.568	1801.65
15.0451	700.568	705.571	3935.28
15.0453	705.571	710.573	1475.13
15.0455	710.573	715.575	1354.67
15.0457	715.575	720.577	0
15.0458	720.577	725.58	1817.7
15.046	725.58	730.582	3144.08
15.0462	730.582	735.584	0
15.0464	735.584	740.587	2363.32
15.0465	740.587	745.589	0
15.0467	745.589	750.591	2574.89
15.0469	750.591	755.593	2711.22
15.0471	755.593	760.596	0
15.0473	760.596	765.598	2854.22
15.0474	765.598	770.6	4049.08
15.0476	770.6	775.602	5770.06
15.0479	775.602	780.605	0
15.0481	780.605	785.607	7218.96
15.0482	785.607	790.609	4151.37
15.0484	790.609	795.612	5167.55
15.0485	795.612	800.614	7373.31
15.0487	800.614	805.616	14758.8
15.0488	805.616	810.618	11170.2
15.049	810.618	815.621	15752.2
15.0491	815.621	820.623	45128.2
15.0496	820.623	825.625	78580.4
15.0498	825.625	830.627	23251.7
15.0499	830.627	835.63	9842.12
15.0501	835.63	840.632	13624.7
15.0502	840.632	845.634	13771.5
15.0503	845.634	850.637	0
15.0504	850.637	855.639	13368
15.0505	855.639	860.641	12906.2
15.0506	860.641	865.643	18211
15.0507	865.643	870.646	17216.8
15.0508	870.646	875.648	0
15.0508	875.648	880.65	10908.1
15.0509	880.65	885.652	14250.8
15.051	885.652	890.655	20468.8
15.0511	890.655	895.657	17535.1
15.0512	895.657	900.659	13331.2
15.0513	900.659	905.662	17604.9
15.0514	905.662	910.664	10748.3
15.0515	910.664	915.666	30148
15.0516	915.666	920.668	95438.1
15.0517	920.668	925.671	37482.5
15.0518	925.671	930.673	77604.1
15.0519	930.673	935.675	33992.5
15.052	935.675	940.677	57780.4
15.0521	940.677	945.68	27818.9
15.0522	945.68	950.682	39703.4
15.0523	950.682	955.684	37289.8
15.0524	955.684	960.687	33266.5
15.0525	960.687	965.689	45153.9
15.0525	965.689	970.691	28827.9
15.0526	970.691	975.693	89457.2
15.0527	975.693	980.696	3.21e+06
15.0528	980.696	985.698	792940
15.0529	985.698	990.7	524693
15.053	990.7	995.702	112569
15.0531	995.702	1000.7	59655.8
15.0531	1000.7	1005.71	64570.1
15.0532	1005.71	1010.71	91361.8
15.0533	1010.71	1015.71	67287.6
15.0534	1015.71	1020.71	107595
15.0535	1020.71	1025.72	47173.3
15.0536	1025.72	1030.72	88430.7
15.0537	1030.72	1035.72	69267
15.0537	1035.72	1040.72	104943
15.0538	1040.72	1045.73	65688
15.0539	1045.73	1050.73	49622.8
15.054	1050.73	1055.73	50269.6
15.0541	1055.73	1060.73	317464
15.0543	1060.73	1065.73	66020.4
15.0545	1065.73	1070.74	54959.4
15.0546	1070.74	1075.74	48564.1
15.0547	1075.74	1080.74	202721
15.0548	380.423	385.425	0
15.055	385.425	390.427	0
15.0552	390.427	395.43	0
15.0554	395.43	400.432	0
15.0555	400.432	405.434	0
15.0557	405.434	410.436	108.065
15.0559	410.436	415.439	0
15.0561	415.439	420.441	0
15.0562	420.441	425.443	69.5317
15.0564	425.443	430.446	0
15.0582	430.446	435.448	105.398
15.0584	435.448	440.45	0
15.0586	440.45	445.452	0
15.0588	445.452	450.455	0
15.0589	450.455	455.457	0
15.0591	455.457	460.459	0
15.0593	460.459	465.461	0
15.0594	465.461	470.464	0
15.0596	470.464	475.466	0
15.0598	475.466	480.468	0
15.0599	480.468	485.471	0
15.0601	485.471	490.473	0
15.0603	490.473	495.475	1286.27
15.0605	495.475	500.477	87.6132
15.0606	500.477	505.48	0
15.0608	505.48	510.482	128.252
15.061	510.482	515.484	167.768
15.0612	515.484	520.486	0
15.0614	520.486	525.489	0
15.0615	525.489	530.491	1859.51
15.0617	530.491	535.493	0
15.0619	535.493	540.496	542.14
15.0621	540.496	545.498	0
15.0623	545.498	550.5	79.94
15.0624	550.5	555.502	0
15.0626	555.502	560.505	125.833
15.0628	560.505	565.507	0
15.063	565.507	570.509	0
15.0632	570.509	575.511	0
15.0633	575.511	580.514	0
15.0635	580.514	585.516	0
15.0637	585.516	590.518	0
15.0639	590.518	595.521	0
15.0641	595.521	600.523	156.458
15.0642	600.523	605.525	78.7555
15.0644	605.525	610.527	0
15.0646	610.527	615.53	0
15.0647	615.53	620.532	0
15.0649	620.532	625.534	0
15.0651	625.534	630.536	273.515
15.0653	630.537	635.539	380.347
15.0655	635.539	640.541	0
15.0657	640.541	645.543	0
15.0658	645.543	650.546	0
15.066	650.546	655.548	1180.12
15.0661	655.548	660.55	130613
15.0663	660.55	665.552	6037.56
15.0665	665.552	670.555	1077.4
15.0667	670.555	675.557	1053.38
15.0669	675.557	680.559	2085.74
15.067	680.559	685.561	4113.28
15.0672	685.561	690.564	0
15.0674	690.564	695.566	1788.89
15.0676	695.566	700.568	2763.22
15.0678	700.568	705.571	0
15.068	705.571	710.573	0
15.0682	710.573	715.575	2196.81
15.0684	715.575	720.577	2785.33
15.0685	720.577	725.58	2437.09
15.0688	725.58	730.582	0
15.069	730.582	735.584	0
15.0692	735.584	740.587	2535.68
15.0694	740.587	745.589	0
15.0695	745.589	750.591	2976.78
15.0697	750.591	755.593	0
15.0703	755.593	760.596	8773.79
15.0705	760.596	765.598	3139.83
15.0706	765.598	770.6	8410.59
15.0708	770.6	775.602	0
15.071	775.602	780.605	7982.25
15.0711	780.605	785.607	5792.16
15.0713	785.607	790.609	4238.65
15.0715	790.609	795.612	4247.1
15.0716	795.612	800.614	6029.26
15.0718	800.614	805.616	12685.9
15.0719	805.616	810.618	8104.48
15.0721	810.618	815.621	11978.2
15.0722	815.621	820.623	36344.2
15.0724	820.623	825.625	55298.5
15.0725	825.625	830.627	21413.5
15.0727	830.627	835.63	8593.41
15.0728	835.63	840.632	13378.4
15.0729	840.632	845.634	14515
15.073	845.634	850.637	0
15.0731	850.637	855.639	12607.8
15.0732	855.639	860.641	16164.4
15.0733	860.641	865.643	11405.8
15.0734	865.643	870.646	20668.5
15.0735	870.646	875.648	0
15.0735	875.648	880.65	10793
15.0736	880.65	885.652	13610.2
15.0737	885.652	890.655	14875.8
15.0738	890.655	895.657	21594
15.0739	895.657	900.659	22632.1
15.074	900.659	905.662	15747.6
15.0741	905.662	910.664	15552.7
15.0741	910.664	915.666	28281.3
15.0742	915.666	920.668	64227.9
15.0743	920.668	925.671	30597.9
15.0744	925.671	930.673	62932.1
15.0745	930.673	935.675	46354.1
15.0746	935.675	940.677	303291
15.0747	940.677	945.68	46830.6
15.0748	945.68	950.682	54008.9
15.0749	950.682	955.684	39412.4
15.075	955.684	960.687	46454
15.075	960.687	965.689	35458.6
15.0751	965.689	970.691	39748.2
15.0752	970.691	975.693	99691.9
15.0753	975.693	980.696	2.02444e+06
15.0754	980.696	985.698	892032
15.0754	985.698	990.7	509597
15.0755	990.7	995.702	155621
15.0757	995.702	1000.7	55888.5
15.0757	1000.7	1005.71	70003.9
15.0758	1005.71	1010.71	104292
15.0759	1010.71	1015.71	79471.4
15.076	1015.71	1020.71	100305
15.0789	1020.71	1025.72	72561.5
15.0789	1025.72	1030.72	90770.3
15.079	1030.72	1035.72	73753.4
15.0791	1035.72	1040.72	87478.1
15.0792	1040.72	1045.73	65529.9
15.0793	1045.73	1050.73	49621.1
